id,id_municipio,id_microrregiao,id_mesorregiao,id_estado,nome
230220610,2302206,23015,2302,23,Itapeim
230220615,2302206,23015,2302,23,Parajuru
230220620,2302206,23015,2302,23,Paripueira
230220622,2302206,23015,2302,23,Serra do Félix
230220625,2302206,23015,2302,23,Sucatinga
230230505,2302305,23001,2301,23,Bela Cruz
230230510,2302305,23001,2301,23,Prata
230240405,2302404,23019,2304,23,Boa Viagem
230240407,2302404,23019,2304,23,Águas Belas
230240408,2302404,23019,2304,23,Boqueirão
230240410,2302404,23019,2304,23,Domingos da Costa
230240415,2302404,23019,2304,23,Guia
230240420,2302404,23019,2304,23,Ibuaçu
230240422,2302404,23019,2304,23,Ipiranga
230240425,2302404,23019,2304,23,Jacampari
230240430,2302404,23019,2304,23,Massapê dos Paes
230240431,2302404,23019,2304,23,Olho D'Água do Bezerril
230240432,2302404,23019,2304,23,Olho d'Água dos Facundos
230240435,2302404,23019,2304,23,Poço da Pedra
230240440,2302404,23019,2304,23,Várzea da Ipueira
230250305,2302503,23033,2307,23,Brejo Santo
230250310,2302503,23033,2307,23,Poço
230250315,2302503,23033,2307,23,São Filipe
230260205,2302602,23001,2301,23,Camocim
230260210,2302602,23001,2301,23,Amarelas
230260225,2302602,23001,2301,23,Guriú
230270105,2302701,23029,2307,23,Campos Sales
230270110,2302701,23029,2307,23,Barão de Aquiraz
230270115,2302701,23029,2307,23,Carmelópolis
230270120,2302701,23029,2307,23,Itaguá
230270123,2302701,23029,2307,23,Monte Castelo
230270125,2302701,23029,2307,23,Quixariú
230280005,2302800,23012,2302,23,Canindé
230280010,2302800,23012,2302,23,Bonito
230280011,2302800,23012,2302,23,Campos
230280012,2302800,23012,2302,23,Caiçara
230280013,2302800,23012,2302,23,Capitão Pedro Sampaio
230280015,2302800,23012,2302,23,Esperança
230280017,2302800,23012,2302,23,Iguaçu
230280020,2302800,23012,2302,23,Ipueiras dos Gomes
230280025,2302800,23012,2302,23,Monte Alegre
230280030,2302800,23012,2302,23,Targinos
230280035,2302800,23012,2302,23,Salitre
230290905,2302909,23013,2302,23,Capistrano
230300605,2303006,23012,2302,23,Caridade
230300610,2303006,23012,2302,23,Campos Belos
230300615,2303006,23012,2302,23,São Domingos
230310505,2303105,23005,2301,23,Cariré
230310510,2303105,23005,2301,23,Arariús
230310515,2303105,23005,2301,23,Cacimbas
230310520,2303105,23005,2301,23,Jucá
230310535,2303105,23005,2301,23,Tapuio
230320405,2303204,23030,2307,23,Caririaçu
230320410,2303204,23030,2307,23,Feitosa
230320415,2303204,23030,2307,23,Miguel Xavier
230320420,2303204,23030,2307,23,Miragem
230330305,2303303,23027,2306,23,Cariús
230330307,2303303,23027,2306,23,Bela Vista
230330310,2303303,23027,2306,23,Caipu
230330315,2303303,23027,2306,23,São Bartolomeu
230330320,2303303,23027,2306,23,São Sebastião
230340205,2303402,23002,2301,23,Carnaubal
230350105,2303501,23015,2302,23,Cascavel
230350110,2303501,23015,2302,23,Caponga
230350112,2303501,23015,2302,23,Cristais
230350115,2303501,23015,2302,23,Guanacés
230350120,2303501,23015,2302,23,Jacarecoara
230350130,2303501,23015,2302,23,Pitombeiras
230360005,2303600,23020,2304,23,Catarina
230365905,2303659,23007,2301,23,Catunda
230365920,2303659,23007,2301,23,Paraíso
230365925,2303659,23007,2301,23,Video
230370905,2303709,23016,2303,23,Caucaia
230370907,2303709,23016,2303,23,Bom Príncipio
230370910,2303709,23016,2303,23,Catuana
230370915,2303709,23016,2303,23,Guararu
230370917,2303709,23016,2303,23,Jurema
230370920,2303709,23016,2303,23,Mirambé
230370925,2303709,23016,2303,23,Sítios Novos
230370930,2303709,23016,2303,23,Tucunduba
230380805,2303808,23026,2306,23,Cedro
230380807,2303808,23026,2306,23,Assunção
230380810,2303808,23026,2306,23,Várzea da Conceição
230380820,2303808,23026,2306,23,Candeias
230380830,2303808,23026,2306,23,Lagedo
230380840,2303808,23026,2306,23,Santo Antônio
230380850,2303808,23026,2306,23,São Miguel
230390705,2303907,23001,2301,23,Chaval
230390710,2303907,23001,2301,23,Passagem
230393105,2303931,23019,2304,23,Choró
230393108,2303931,23019,2304,23,Barbada
230393110,2303931,23019,2304,23,Caiçarinha
230393120,2303931,23019,2304,23,Maravilha
230393125,2303931,23019,2304,23,Monte Castelo
230393135,2303931,23019,2304,23,Santa Rita
230395605,2303956,23014,2302,23,Chorozinho
230395610,2303956,23014,2302,23,Campestre
230395615,2303956,23014,2302,23,Cedro
230395625,2303956,23014,2302,23,Patos dos Liberatos
230395635,2303956,23014,2302,23,Timbaúba dos Marinheiros
230395640,2303956,23014,2302,23,Triângulo
230400405,2304004,23003,2301,23,Coreaú
230400410,2304004,23003,2301,23,Araquém
230400415,2304004,23003,2301,23,Aroeiras
230400417,2304004,23003,2301,23,Canto
230400420,2304004,23003,2301,23,Ubaúna
230410305,2304103,23018,2304,23,Crateús
230410307,2304103,23018,2304,23,Assis
230410309,2304103,23018,2304,23,Curral Velho
230410310,2304103,23018,2304,23,Ibiapaba
230410315,2304103,23018,2304,23,Irapuá
230410317,2304103,23018,2304,23,Lagoa das Pedras
230410320,2304103,23018,2304,23,Montenebo
230410325,2304103,23018,2304,23,Oiticica
230410330,2304103,23018,2304,23,Poti
230410333,2304103,23018,2304,23,Realejo
230410335,2304103,23018,2304,23,Santo Antônio
230410337,2304103,23018,2304,23,Santana
230410340,2304103,23018,2304,23,Tucuns
230420205,2304202,23032,2307,23,Crato
230420206,2304202,23032,2307,23,Baixio das Palmeiras
230420207,2304202,23032,2307,23,Belmonte
230420209,2304202,23032,2307,23,Campo Alegre
230420210,2304202,23032,2307,23,Dom Quintino
230420218,2304202,23032,2307,23,Monte Alverne
230420222,2304202,23032,2307,23,Bela Vista
230420225,2304202,23032,2307,23,Ponta da Serra
230420230,2304202,23032,2307,23,Santa Fé
230420240,2304202,23032,2307,23,Santa Rosa
230423605,2304236,23002,2301,23,Croatá
230423610,2304236,23002,2301,23,Barra do Sotero
230423620,2304236,23002,2301,23,Betânia
230423625,2304236,23002,2301,23,Lagoa da Cruz
230423635,2304236,23002,2301,23,Repartição
230423640,2304236,23002,2301,23,Santa Tereza
230423645,2304236,23002,2301,23,Vista Alegre
230423650,2304236,23002,2301,23,São Roque
230425105,2304251,23001,2301,23,Cruz
230425110,2304251,23001,2301,23,Caiçara
230426905,2304269,23021,2304,23,Deputado Irapuan Pinheiro
230426906,2304269,23021,2304,23,Aurora
230426907,2304269,23021,2304,23,Baixio
230426910,2304269,23021,2304,23,Betânia
230426920,2304269,23021,2304,23,Maratoã
230426925,2304269,23021,2304,23,Velame
230427705,2304277,23025,2305,23,Ererê
230427720,2304277,23025,2305,23,São João
230427725,2304277,23025,2305,23,Tomé Vieira
230428505,2304285,23016,2303,23,Eusébio
230430105,2304301,23030,2307,23,Farias Brito
230430110,2304301,23030,2307,23,Cariutaba
230430115,2304301,23030,2307,23,Nova Betânia
230430120,2304301,23030,2307,23,Quincuncá
230435005,2304350,23005,2301,23,Forquilha
230435020,2304350,23005,2301,23,Salgado dos Mendes
230435025,2304350,23005,2301,23,Trapiá
230440005,2304400,23016,2303,23,Fortaleza
230440060,2304400,23016,2303,23,Antônio Bezerra
230440065,2304400,23016,2303,23,Messejana
230440070,2304400,23016,2303,23,Mondubim
230440075,2304400,23016,2303,23,Parangaba
230445905,2304459,23022,2305,23,Fortim
230445910,2304459,23022,2305,23,Barra
230445915,2304459,23022,2305,23,Campestre
230445920,2304459,23022,2305,23,Guajiru
230445925,2304459,23022,2305,23,Maceió
230445930,2304459,23022,2305,23,Viçosa
230450905,2304509,23003,2301,23,Frecheirinha
230460805,2304608,23011,2302,23,General Sampaio
230465705,2304657,23005,2301,23,Graça
230465720,2304657,23005,2301,23,Lapa
230470705,2304707,23001,2301,23,Granja
230470710,2304707,23001,2301,23,Adrianópolis
230470715,2304707,23001,2301,23,Ibuguaçu
230470720,2304707,23001,2301,23,Parazinho
230470725,2304707,23001,2301,23,Pessoa Anta
230470730,2304707,23001,2301,23,Sambaíba
230470735,2304707,23001,2301,23,Timonha
230480605,2304806,23030,2307,23,Granjeiro
230490505,2304905,23005,2301,23,Groaíras
230490515,2304905,23005,2301,23,Itamaracá
230495405,2304954,23016,2303,23,Guaiúba
230495410,2304954,23016,2303,23,Água Verde
230495411,2304954,23016,2303,23,Baú
230495413,2304954,23016,2303,23,Dourado
230495415,2304954,23016,2303,23,Itacima
230495425,2304954,23016,2303,23,Núcleo Colonial Pio XII (São Gerônimo)
230500105,2305001,23002,2301,23,Guaraciaba do Norte
230500120,2305001,23002,2301,23,Várzea dos Espinhos
230500122,2305001,23002,2301,23,Martinslândia
230500125,2305001,23002,2301,23,Morrinhos Novos
230500127,2305001,23002,2301,23,Mucambo
230500130,2305001,23002,2301,23,Sussuanha
230510005,2305100,23013,2302,23,Guaramiranga
230510010,2305100,23013,2302,23,Pernambuquinho
230520905,2305209,23007,2301,23,Hidrolândia
230520910,2305209,23007,2301,23,Betânia
230520915,2305209,23007,2301,23,Conceição
230520920,2305209,23007,2301,23,Irajá
230523305,2305233,23017,2303,23,Horizonte
230523307,2305233,23017,2303,23,Aningas
230523312,2305233,23017,2303,23,Dourados
230523330,2305233,23017,2303,23,Queimados
230526605,2305266,23019,2304,23,Ibaretama
230526620,2305266,23019,2304,23,Nova-Vida
230526625,2305266,23019,2304,23,Oiticica
230526627,2305266,23019,2304,23,Pedra e Cal
230526630,2305266,23019,2304,23,Piranji
230530805,2305308,23002,2301,23,Ibiapina
230530807,2305308,23002,2301,23,Alto Lindo
230530808,2305308,23002,2301,23,Betânia
230530810,2305308,23002,2301,23,Santo Antônio da Pindoba
230533205,2305332,23023,2305,23,Ibicuitinga
230533210,2305332,23023,2305,23,Açude dos Pinheiros
230533215,2305332,23023,2305,23,Canindezinho
230533220,2305332,23023,2305,23,Chile
230533230,2305332,23023,2305,23,Viçosa
230535705,2305357,23022,2305,23,Icapuí
230535710,2305357,23022,2305,23,Ibicuitaba
230535715,2305357,23022,2305,23,Manibú
230540705,2305407,23026,2306,23,Icó
230540710,2305407,23026,2306,23,Cruzeirinho
230540715,2305407,23026,2306,23,Icozinho
230540720,2305407,23026,2306,23,Lima Campos
230540725,2305407,23026,2306,23,Pedrinhas
230540730,2305407,23026,2306,23,São Vicente
230550605,2305506,23026,2306,23,Iguatu
230550610,2305506,23026,2306,23,Barreiras
230550613,2305506,23026,2306,23,Barro Alto
230550615,2305506,23026,2306,23,Baú
230550625,2305506,23026,2306,23,José de Alencar
230550635,2305506,23026,2306,23,Gadelha
230550636,2305506,23026,2306,23,Riacho Vermelho
230550640,2305506,23026,2306,23,Suassurana
230560505,2305605,23018,2304,23,Independência
230560520,2305605,23018,2304,23,Ematuba
230560525,2305605,23018,2304,23,Iapi
230560530,2305605,23018,2304,23,Jandrangoeira
230560534,2305605,23018,2304,23,Monte Sinai
230560545,2305605,23018,2304,23,Tranqueiras
230565405,2305654,23018,2304,23,Ipaporanga
230565410,2305654,23018,2304,23,Sacramento
230570405,2305704,23028,2306,23,Ipaumirim
230570410,2305704,23028,2306,23,Felizardo
230570420,2305704,23028,2306,23,Canaúna
230580305,2305803,23006,2301,23,Ipu
230580308,2305803,23006,2301,23,Abílio Martins
230580315,2305803,23006,2301,23,Flores
230580318,2305803,23006,2301,23,Ingazeiras
230580323,2305803,23006,2301,23,Recanto
230580325,2305803,23006,2301,23,Várzea do Giló
230590205,2305902,23006,2301,23,Ipueiras
230590207,2305902,23006,2301,23,Alazans
230590210,2305902,23006,2301,23,América
230590212,2305902,23006,2301,23,Balseiros
230590215,2305902,23006,2301,23,Engenheiro João Tomé
230590220,2305902,23006,2301,23,Gázea
230590225,2305902,23006,2301,23,Livramento
230590230,2305902,23006,2301,23,Matriz
230590235,2305902,23006,2301,23,Nova Fátima
230590237,2305902,23006,2301,23,São José
230590240,2305902,23006,2301,23,São José das Lontras
230600905,2306009,23025,2305,23,Iracema
230600907,2306009,23025,2305,23,Bastiões
230600915,2306009,23025,2305,23,Ema
230600925,2306009,23025,2305,23,São José
230610805,2306108,23005,2301,23,Irauçuba
230610810,2306108,23005,2301,23,Boa Vista do Caxitoré
230610815,2306108,23005,2301,23,Juá
230610820,2306108,23005,2301,23,Missi
230620705,2306207,23022,2305,23,Itaiçaba
230625605,2306256,23016,2303,23,Itaitinga
230630605,2306306,23010,2302,23,Itapagé
230630607,2306306,23010,2302,23,Aguaí
230630610,2306306,23010,2302,23,Baixa Grande
230630620,2306306,23010,2302,23,Cruz
230630625,2306306,23010,2302,23,Iratinga
230630630,2306306,23010,2302,23,Pitombeira
230630632,2306306,23010,2302,23,São Tomé
230630634,2306306,23010,2302,23,Serrote do Meio
230630635,2306306,23010,2302,23,Soledade
230640505,2306405,23008,2302,23,Itapipoca
230640520,2306405,23008,2302,23,Arapari
230640522,2306405,23008,2302,23,Ipu Mazagão
230640525,2306405,23008,2302,23,Assunção
230640527,2306405,23008,2302,23,Baleia
230640530,2306405,23008,2302,23,Barrento
230640535,2306405,23008,2302,23,Bela Vista
230640536,2306405,23008,2302,23,Calugi
230640540,2306405,23008,2302,23,Cruxati
230640547,2306405,23008,2302,23,Deserto
230640549,2306405,23008,2302,23,Lagoa das Mercês
230640550,2306405,23008,2302,23,Marinheiros
230650405,2306504,23013,2302,23,Itapiúna
230650410,2306504,23013,2302,23,Caio Prado
230650415,2306504,23013,2302,23,Itans
230650420,2306504,23013,2302,23,Palmatória
230655305,2306553,23001,2301,23,Itarema
230655310,2306553,23001,2301,23,Almofala
230655315,2306553,23001,2301,23,Carvoeiro
230660305,2306603,23012,2302,23,Itatira
230660310,2306603,23012,2302,23,Bandeira
230660312,2306603,23012,2302,23,Cachoeira
230660315,2306603,23012,2302,23,Lagoa do Mato
230660320,2306603,23012,2302,23,Morro Branco
230670205,2306702,23024,2305,23,Jaguaretama
230680105,2306801,23024,2305,23,Jaguaribara
230690005,2306900,23024,2305,23,Jaguaribe
230690010,2306900,23024,2305,23,Aquinópolis
230690015,2306900,23024,2305,23,Feiticeiro
230690020,2306900,23024,2305,23,Mapuá
230690025,2306900,23024,2305,23,Nova Floresta
230700705,2307007,23023,2305,23,Jaguaruana
230700710,2307007,23023,2305,23,Borges
230700715,2307007,23023,2305,23,Giqui
230700718,2307007,23023,2305,23,Santa Luzia
230700720,2307007,23023,2305,23,São José do Lagamar
230700725,2307007,23023,2305,23,Saquinho
230710605,2307106,23032,2307,23,Jardim
230710607,2307106,23032,2307,23,Corrente
230710610,2307106,23032,2307,23,Jardimirim
230720505,2307205,23033,2307,23,Jati
230720510,2307205,23033,2307,23,Balanças
230720515,2307205,23033,2307,23,Carnaúba
230725405,2307254,23001,2301,23,Jijoca de Jericoacoara
230730405,2307304,23032,2307,23,Juazeiro do Norte
230730410,2307304,23032,2307,23,Marrocos
230730415,2307304,23032,2307,23,Padre Cícero
230740305,2307403,23027,2306,23,Jucás
230740310,2307403,23027,2306,23,Baixio da Donana
230740315,2307403,23027,2306,23,Canafístula
230740320,2307403,23027,2306,23,Mel
230740325,2307403,23027,2306,23,Poço Grande
230740330,2307403,23027,2306,23,São Pedro do Norte
230750205,2307502,23028,2306,23,Lavras da Mangabeira
230750210,2307502,23028,2306,23,Amaniutuba
230750215,2307502,23028,2306,23,Arrojado
230750220,2307502,23028,2306,23,Iborepi
230750225,2307502,23028,2306,23,Mangabeira
230750230,2307502,23028,2306,23,Quitaiús
230760105,2307601,23023,2305,23,Limoeiro do Norte
230760110,2307601,23023,2305,23,Bixopá
230763505,2307635,23019,2304,23,Madalena
230763510,2307635,23019,2304,23,Macaoca
230763515,2307635,23019,2304,23,Cacimba Nova
230763520,2307635,23019,2304,23,Cajazeiras
230763530,2307635,23019,2304,23,Paus Branco
230763545,2307635,23019,2304,23,União
230765005,2307650,23016,2303,23,Maracanaú
230765030,2307650,23016,2303,23,Pajuçara
230770005,2307700,23016,2303,23,Maranguape
230770010,2307700,23016,2303,23,Amanari
230770015,2307700,23016,2303,23,Antônio Marques
230770017,2307700,23016,2303,23,Cachoeira
230770020,2307700,23016,2303,23,Itapebussu
230770025,2307700,23016,2303,23,Jubaia
230770026,2307700,23016,2303,23,Ladeira Grande
230770027,2307700,23016,2303,23,Lages
230770029,2307700,23016,2303,23,Lagoa do Juvenal
230770031,2307700,23016,2303,23,Manoel Guedes
230770032,2307700,23016,2303,23,Papara
230770033,2307700,23016,2303,23,Penedo
230770035,2307700,23016,2303,23,Sapupara
230770037,2307700,23016,2303,23,São João do Amanari
230770040,2307700,23016,2303,23,Tanques
230770042,2307700,23016,2303,23,Umarizeiras
230770045,2307700,23016,2303,23,Vertentes do Lagedo
230780905,2307809,23001,2301,23,Marco
230780910,2307809,23001,2301,23,Panacuí
230780915,2307809,23001,2301,23,Mocambo
230790805,2307908,23001,2301,23,Martinópole
230800505,2308005,23005,2301,23,Massapê
230800510,2308005,23005,2301,23,Aiuá
230800513,2308005,23005,2301,23,Ipaguaçu
230800515,2308005,23005,2301,23,Mumbaba
230800520,2308005,23005,2301,23,Padre Linhares
230800522,2308005,23005,2301,23,Tangente
230800525,2308005,23005,2301,23,Tuína
230810405,2308104,23031,2307,23,Mauriti
230810410,2308104,23031,2307,23,Anauá
230810412,2308104,23031,2307,23,Buritizinho
230810415,2308104,23031,2307,23,Coité
230810420,2308104,23031,2307,23,Nova Santa Cruz
230810425,2308104,23031,2307,23,São Félix
230810427,2308104,23031,2307,23,Palestina do Cariri
230810429,2308104,23031,2307,23,São Miguel
230810430,2308104,23031,2307,23,Umburanas
230820305,2308203,23004,2301,23,Meruoca
230820307,2308203,23004,2301,23,Anil
230820310,2308203,23004,2301,23,Camilos
230820315,2308203,23004,2301,23,Palestina do Norte
230820320,2308203,23004,2301,23,Santo Antônio dos Fernandes
230820325,2308203,23004,2301,23,São Francisco
230830205,2308302,23033,2307,23,Milagres
230830210,2308302,23033,2307,23,Rosário
230835105,2308351,23021,2304,23,Milhã
230835106,2308351,23021,2304,23,Baixa Verde
230835108,2308351,23021,2304,23,Barra
230835110,2308351,23021,2304,23,Carnaubinha
230835115,2308351,23021,2304,23,Ipueira
230835120,2308351,23021,2304,23,Monte grave
230837705,2308377,23005,2301,23,Miraíma
230837710,2308377,23005,2301,23,Brotas
230837720,2308377,23005,2301,23,Poço da Onça
230837725,2308377,23005,2301,23,Riachão
230840105,2308401,23032,2307,23,Missão Velha
230840115,2308401,23032,2307,23,Jamacaru
230840120,2308401,23032,2307,23,Missão Nova
230840125,2308401,23032,2307,23,Quimami
230850005,2308500,23021,2304,23,Mombaça
230850007,2308500,23021,2304,23,Açudinho dos Costas
230850010,2308500,23021,2304,23,Boa Vista
230850015,2308500,23021,2304,23,Cangatí
230850020,2308500,23021,2304,23,Carnaúbas
230850025,2308500,23021,2304,23,Catolé
230850026,2308500,23021,2304,23,Cipó
230850027,2308500,23021,2304,23,Manoel Correia
230850030,2308500,23021,2304,23,São Gonçalo do Umari
230850035,2308500,23021,2304,23,São Vicente
230860905,2308609,23018,2304,23,Monsenhor Tabosa
230860910,2308609,23018,2304,23,Barreiros
230860915,2308609,23018,2304,23,Nossa Senhora do Livramento
230870805,2308708,23023,2305,23,Morada Nova
230870810,2308708,23023,2305,23,Aruaru
230870815,2308708,23023,2305,23,Boa Água
230870825,2308708,23023,2305,23,Juazeiro de Baixo
230870827,2308708,23023,2305,23,Lagoa Grande
230870830,2308708,23023,2305,23,Pedras
230870835,2308708,23023,2305,23,Roldão
230870840,2308708,23023,2305,23,Uiraponga
230880705,2308807,23003,2301,23,Moraújo
230880707,2308807,23003,2301,23,Boa Esperança
230880710,2308807,23003,2301,23,Várzea da Volta
230890605,2308906,23001,2301,23,Morrinhos
230890640,2308906,23001,2301,23,Sítio Alegre
230900305,2309003,23005,2301,23,Mucambo
230900310,2309003,23005,2301,23,Carqueijo
230900315,2309003,23005,2301,23,Poço Verde
230910205,2309102,23013,2302,23,Mulungu
230920105,2309201,23032,2307,23,Nova Olinda
230920130,2309201,23032,2307,23,Triunfo
230930005,2309300,23018,2304,23,Nova Russas
230930015,2309300,23018,2304,23,Canindezinho
230930019,2309300,23018,2304,23,Espacinha
230930025,2309300,23018,2304,23,Major Simplício
230930030,2309300,23018,2304,23,Nova Betânia
230930045,2309300,23018,2304,23,São Pedro
230940905,2309409,23018,2304,23,Novo Oriente
230940915,2309409,23018,2304,23,Emaús
230940920,2309409,23018,2304,23,Palestina
230940924,2309409,23018,2304,23,Santa Maria
230940925,2309409,23018,2304,23,São Raimundo
230940930,2309409,23018,2304,23,Três Irmãos
230945805,2309458,23014,2302,23,Ocara
230945807,2309458,23014,2302,23,Arisco dos Marianos
230945810,2309458,23014,2302,23,Curupira
230945820,2309458,23014,2302,23,Novo Horizonte
230945830,2309458,23014,2302,23,Sereno de Cima
230945840,2309458,23014,2302,23,Serragem
230950805,2309508,23026,2306,23,Orós
230950810,2309508,23026,2306,23,Guassussê
230950815,2309508,23026,2306,23,Igarói
230950820,2309508,23026,2306,23,Palestina
230950830,2309508,23026,2306,23,Santarém
230960705,2309607,23017,2303,23,Pacajus
230960720,2309607,23017,2303,23,Itaipaba
230960730,2309607,23017,2303,23,Pascoal
230970605,2309706,23016,2303,23,Pacatuba
230970633,2309706,23016,2303,23,Monguba
230970635,2309706,23016,2303,23,Pavuna
230970650,2309706,23016,2303,23,Senador Carlos Jereissati
230980505,2309805,23013,2302,23,Pacoti
230980510,2309805,23013,2302,23,Colina
230980515,2309805,23013,2302,23,Fátima
230980520,2309805,23013,2302,23,Santa Ana
230990405,2309904,23005,2301,23,Pacujá
231000105,2310001,23023,2305,23,Palhano
231000110,2310001,23023,2305,23,São José
231010005,2310100,23013,2302,23,Palmácia
231010010,2310100,23013,2302,23,Gado
231010015,2310100,23013,2302,23,Gados dos Rodrigues
231020905,2310209,23009,2302,23,Paracuru
231020910,2310209,23009,2302,23,Jardim
231020920,2310209,23009,2302,23,Poço Doce
231025805,2310258,23009,2302,23,Paraipaba
231025810,2310258,23009,2302,23,Boa Vista
231025815,2310258,23009,2302,23,Camboas
231025820,2310258,23009,2302,23,Lagoinha
231030805,2310308,23020,2304,23,Parambu
231030810,2310308,23020,2304,23,Cococi
231030812,2310308,23020,2304,23,Gavião
231030814,2310308,23020,2304,23,Miranda
231030815,2310308,23020,2304,23,Monte Sion
231030820,2310308,23020,2304,23,Novo Assis
231030830,2310308,23020,2304,23,Oiticica
231040705,2310407,23012,2302,23,Paramoti
231050605,2310506,23021,2304,23,Pedra Branca
231050607,2310506,23021,2304,23,Capitão Mor
231050610,2310506,23021,2304,23,Mineirolândia
231050615,2310506,23021,2304,23,Santa Cruz do Banabuiú
231050620,2310506,23021,2304,23,Tróia
231060505,2310605,23033,2307,23,Penaforte
231060515,2310605,23033,2307,23,Juá
231060525,2310605,23033,2307,23,Santo André
231070405,2310704,23011,2302,23,Pentecoste
231070410,2310704,23011,2302,23,Matias
231070415,2310704,23011,2302,23,Porfírio Sampaio
231070420,2310704,23011,2302,23,Sebastião de Abreu
231080305,2310803,23025,2305,23,Pereiro
231080310,2310803,23025,2305,23,Crioulos
231085205,2310852,23015,2302,23,Pindoretama
231085210,2310852,23015,2302,23,Capim de Roça
231085215,2310852,23015,2302,23,Caponguinha
231085220,2310852,23015,2302,23,Ema
231085225,2310852,23015,2302,23,Pratiús
231090205,2310902,23021,2304,23,Piquet Carneiro
231090207,2310902,23021,2304,23,Catolé da Pista
231090210,2310902,23021,2304,23,Ibicuã
231090215,2310902,23021,2304,23,Mulungu
231095105,2310951,23006,2301,23,Pires Ferreira
231095110,2310951,23006,2301,23,Santo Izidro
231095115,2310951,23006,2301,23,Donato
231095120,2310951,23006,2301,23,Otavilândia
231100905,2311009,23006,2301,23,Poranga
231100907,2311009,23006,2301,23,Buritizal
231100908,2311009,23006,2301,23,Cachoeira Grande
231100910,2311009,23006,2301,23,Macambira
231110805,2311108,23032,2307,23,Porteiras
231110830,2311108,23032,2307,23,Simão
231120705,2311207,23029,2307,23,Potengi
231120710,2311207,23029,2307,23,Barreiros
231123105,2311231,23025,2305,23,Potiretama
231123110,2311231,23025,2305,23,Canindezinho
231126405,2311264,23018,2304,23,Quiterianópolis
231126410,2311264,23018,2304,23,Algodões
231126420,2311264,23018,2304,23,São Francisco
231130605,2311306,23019,2304,23,Quixadá
231130618,2311306,23019,2304,23,Califórnia
231130625,2311306,23019,2304,23,Cipó dos Anjos
231130630,2311306,23019,2304,23,Custódio
231130635,2311306,23019,2304,23,Daniel de Queiróz
231130640,2311306,23019,2304,23,Dom Maurício
231130643,2311306,23019,2304,23,Juá
231130650,2311306,23019,2304,23,Juatama
231130652,2311306,23019,2304,23,Riacho Verde
231130657,2311306,23019,2304,23,São Bernardo
231130659,2311306,23019,2304,23,São João dos Queirozes
231130665,2311306,23019,2304,23,Tapuiará
231130670,2311306,23019,2304,23,Várzea da Onça
231135505,2311355,23026,2306,23,Quixelô
231135507,2311355,23026,2306,23,Antonico
231140505,2311405,23019,2304,23,Quixeramobim
231140507,2311405,23019,2304,23,Belém
231140510,2311405,23019,2304,23,Encantado
231140515,2311405,23019,2304,23,Lacerda
231140530,2311405,23019,2304,23,Manituba
231140532,2311405,23019,2304,23,Nenelândia
231140535,2311405,23019,2304,23,Passagem
231140540,2311405,23019,2304,23,Damião Carneiro
231140545,2311405,23019,2304,23,São Miguel
231140550,2311405,23019,2304,23,Uruquê
231150405,2311504,23023,2305,23,Quixeré
231150407,2311504,23023,2305,23,Agua Fria
231150410,2311504,23023,2305,23,Lagoinha
231150420,2311504,23023,2305,23,Tomé
231160305,2311603,23013,2302,23,Redenção
231160315,2311603,23013,2302,23,Antônio Diogo
231160321,2311603,23013,2302,23,Faísca
231160325,2311603,23013,2302,23,Guassi
231160330,2311603,23013,2302,23,Barra Nova
231170205,2311702,23006,2301,23,Reriutaba
231170210,2311702,23006,2301,23,Amanaiara
231170220,2311702,23006,2301,23,Campo Lindo
231180105,2311801,23023,2305,23,Russas
231180110,2311801,23023,2305,23,Bonhu
231180115,2311801,23023,2305,23,Flores
231180117,2311801,23023,2305,23,Lagoa Grande
231180119,2311801,23023,2305,23,Peixe
231180120,2311801,23023,2305,23,São João de Deus
231190005,2311900,23020,2304,23,Saboeiro
231190008,2311900,23020,2304,23,Barrinha
231190009,2311900,23020,2304,23,Felipe
231190010,2311900,23020,2304,23,Flamengo
231190030,2311900,23020,2304,23,Malhada
231190050,2311900,23020,2304,23,São José
231195905,2311959,23029,2307,23,Salitre
231195910,2311959,23029,2307,23,Caldeirão
231195920,2311959,23029,2307,23,Lagoa dos Crioulos
231200705,2312007,23005,2301,23,Santana do Acaraú
231200707,2312007,23005,2301,23,Bahia
231200708,2312007,23005,2301,23,Baixa Fria
231200709,2312007,23005,2301,23,Barro Preto
231200710,2312007,23005,2301,23,João Cordeiro
231200715,2312007,23005,2301,23,Mutambeiras
231200720,2312007,23005,2301,23,Parapuí
231200725,2312007,23005,2301,23,Sapó
231210605,2312106,23032,2307,23,Santana do Cariri
231210610,2312106,23032,2307,23,Anjinhos
231210615,2312106,23032,2307,23,Araporanga
231210620,2312106,23032,2307,23,Brejo Grande
231210625,2312106,23032,2307,23,Dom Leme
231210630,2312106,23032,2307,23,Inhumas
231210640,2312106,23032,2307,23,Pontal da Santa Cruz
231220505,2312205,23007,2301,23,Santa Quitéria
231220510,2312205,23007,2301,23,Lisieux
231220520,2312205,23007,2301,23,Logradouro
231220525,2312205,23007,2301,23,Macaraú
231220530,2312205,23007,2301,23,Malhada Grande
231220535,2312205,23007,2301,23,Muribeca
231220540,2312205,23007,2301,23,Raimundo Martins
231220545,2312205,23007,2301,23,Trapiá
231230405,2312304,23002,2301,23,São Benedito
231230409,2312304,23002,2301,23,Barreiros
